id_nivelriesgo,id_dispositivo,Puntuacion,Nivel_detectado,Vegetacion,Estacion
2618,1,2.66667,alto,Con vegetación,Lluviosa
2619,1,2.66667,alto,Con vegetación,Lluviosa
2620,1,2.66667,alto,Con vegetación,Lluviosa
2621,1,2.66667,alto,Con vegetación,Lluviosa
2622,1,2.66667,alto,Con vegetación,Lluviosa
2623,1,2.66667,alto,Con vegetación,Lluviosa
2624,1,2.66667,alto,Con vegetación,Lluviosa
2625,1,2.66667,alto,Con vegetación,Lluviosa
2626,1,2.66667,alto,Con vegetación,Lluviosa
2627,1,2.66667,alto,Con vegetación,Lluviosa
2628,1,2.66667,alto,Con vegetación,Lluviosa
2629,1,2.66667,alto,Con vegetación,Lluviosa
2630,1,2.66667,alto,Con vegetación,Lluviosa
2631,1,2.66667,alto,Con vegetación,Lluviosa
2632,1,2.66667,alto,Con vegetación,Lluviosa
2633,1,2.66667,alto,Con vegetación,Lluviosa
2634,1,2.66667,alto,Con vegetación,Lluviosa
2635,1,2.66667,alto,Con vegetación,Lluviosa
2636,1,2.66667,alto,Con vegetación,Lluviosa
2637,1,2.66667,alto,Con vegetación,Lluviosa
2638,1,2.66667,alto,Con vegetación,Lluviosa
2639,1,2.66667,alto,Con vegetación,Lluviosa
2640,1,2.66667,alto,Con vegetación,Lluviosa
2641,1,2.66667,alto,Con vegetación,Lluviosa
2642,1,2.66667,alto,Con vegetación,Lluviosa
2643,1,2.66667,alto,Con vegetación,Lluviosa
2644,1,2.66667,alto,Con vegetación,Lluviosa
2645,1,2.66667,alto,Con vegetación,Lluviosa
2646,1,2.66667,alto,Con vegetación,Lluviosa
2647,1,2.66667,alto,Con vegetación,Lluviosa
2648,1,2.66667,alto,Con vegetación,Lluviosa
2649,1,2.66667,alto,Con vegetación,Lluviosa
2650,1,2.66667,alto,Con vegetación,Lluviosa
2651,1,2.66667,alto,Con vegetación,Lluviosa
2652,1,2.66667,alto,Con vegetación,Lluviosa
2653,1,2.66667,alto,Con vegetación,Lluviosa
2654,1,2.66667,alto,Con vegetación,Lluviosa
2655,1,2.66667,alto,Con vegetación,Lluviosa
2656,1,2.66667,alto,Con vegetación,Lluviosa
2657,1,2.66667,alto,Con vegetación,Lluviosa
2658,1,2.66667,alto,Con vegetación,Lluviosa
2659,1,2.66667,alto,Con vegetación,Lluviosa
2660,1,2.66667,alto,Con vegetación,Lluviosa
2661,1,2.66667,alto,Con vegetación,Lluviosa
2662,1,2.66667,alto,Con vegetación,Lluviosa
2663,1,2.66667,alto,Con vegetación,Lluviosa
2664,1,2.66667,alto,Con vegetación,Lluviosa
2665,1,2.66667,alto,Con vegetación,Lluviosa
2666,1,2.66667,alto,Con vegetación,Lluviosa
2667,1,2.66667,alto,Con vegetación,Lluviosa
2668,1,2.66667,alto,Con vegetación,Lluviosa
2669,1,2.66667,alto,Con vegetación,Lluviosa
2670,1,2.66667,alto,Con vegetación,Lluviosa
2671,1,2.66667,alto,Con vegetación,Lluviosa
2672,1,2.66667,alto,Con vegetación,Lluviosa
2673,1,2.66667,alto,Con vegetación,Lluviosa
2674,1,2.66667,alto,Con vegetación,Lluviosa
2675,1,2.33333,alto,Con vegetación,Lluviosa
2676,1,2.66667,alto,Con vegetación,Lluviosa
2677,1,2.66667,alto,Con vegetación,Lluviosa
2678,1,2.66667,alto,Con vegetación,Lluviosa
2679,1,2.66667,alto,Con vegetación,Lluviosa
2680,1,2.66667,alto,Con vegetación,Lluviosa
2681,1,2.66667,alto,Con vegetación,Lluviosa
2682,1,2.66667,alto,Con vegetación,Lluviosa
2683,1,2.66667,alto,Con vegetación,Lluviosa
2684,1,2.66667,alto,Con vegetación,Lluviosa
2685,1,2.66667,alto,Con vegetación,Lluviosa
2686,1,2.66667,alto,Con vegetación,Lluviosa
2687,1,2.66667,alto,Con vegetación,Lluviosa
2688,1,2.66667,alto,Con vegetación,Lluviosa
2689,1,2.66667,alto,Con vegetación,Lluviosa
2690,1,2.66667,alto,Con vegetación,Lluviosa
2691,1,2.66667,alto,Con vegetación,Lluviosa
2692,1,2.66667,alto,Con vegetación,Lluviosa
2693,1,2.66667,alto,Con vegetación,Lluviosa
2694,1,2.66667,alto,Con vegetación,Lluviosa
2695,1,2.66667,alto,Con vegetación,Lluviosa
2696,1,2.66667,alto,Con vegetación,Lluviosa
2697,1,2.66667,alto,Con vegetación,Lluviosa
2698,1,2.66667,alto,Con vegetación,Lluviosa
2699,1,2.66667,alto,Con vegetación,Lluviosa
2700,1,2.66667,alto,Con vegetación,Lluviosa
2701,1,2.66667,alto,Con vegetación,Lluviosa
2702,1,2.66667,alto,Con vegetación,Lluviosa
2703,1,2.66667,alto,Con vegetación,Lluviosa
2704,1,2.66667,alto,Con vegetación,Lluviosa
2705,1,2.66667,alto,Con vegetación,Lluviosa
2706,1,2.66667,alto,Con vegetación,Lluviosa
2707,1,2.66667,alto,Con vegetación,Lluviosa
2708,1,2.66667,alto,Con vegetación,Lluviosa
2709,1,2.66667,alto,Con vegetación,Lluviosa
2710,1,2.66667,alto,Con vegetación,Lluviosa
2711,1,2.66667,alto,Con vegetación,Lluviosa
2712,1,2.66667,alto,Con vegetación,Lluviosa
2713,1,2.66667,alto,Con vegetación,Lluviosa
2714,1,2.66667,alto,Con vegetación,Lluviosa
2715,1,2.66667,alto,Con vegetación,Lluviosa
2716,1,2.66667,alto,Con vegetación,Lluviosa
2717,1,2.66667,alto,Con vegetación,Lluviosa
2718,1,2.66667,alto,Con vegetación,Lluviosa
2719,1,2.66667,alto,Con vegetación,Lluviosa
2720,1,2.66667,alto,Con vegetación,Lluviosa
2721,1,2.66667,alto,Con vegetación,Lluviosa
2722,1,2.66667,alto,Con vegetación,Lluviosa
2723,1,2.66667,alto,Con vegetación,Lluviosa
2724,1,2.66667,alto,Con vegetación,Lluviosa
2725,1,2.66667,alto,Con vegetación,Lluviosa
2726,1,2.66667,alto,Con vegetación,Lluviosa
2727,1,2.66667,alto,Con vegetación,Lluviosa
2728,1,2.66667,alto,Con vegetación,Lluviosa
2729,1,2.66667,alto,Con vegetación,Lluviosa
2730,1,2.66667,alto,Con vegetación,Lluviosa
2731,1,2.66667,alto,Con vegetación,Lluviosa
2732,1,2.66667,alto,Con vegetación,Lluviosa
2733,1,2.66667,alto,Con vegetación,Lluviosa
2734,1,2.66667,alto,Con vegetación,Lluviosa
2735,1,2.66667,alto,Con vegetación,Lluviosa
2736,1,2.66667,alto,Con vegetación,Lluviosa
2737,1,2.66667,alto,Con vegetación,Lluviosa
2738,1,2.66667,alto,Con vegetación,Lluviosa
2739,1,2.66667,alto,Con vegetación,Lluviosa
2740,1,2.66667,alto,Con vegetación,Lluviosa
2741,1,2.66667,alto,Con vegetación,Lluviosa
2742,1,2.66667,alto,Con vegetación,Lluviosa
2743,1,2.66667,alto,Con vegetación,Lluviosa
2744,1,2.66667,alto,Con vegetación,Lluviosa
2745,1,2.66667,alto,Con vegetación,Lluviosa
2746,1,2.66667,alto,Con vegetación,Lluviosa
2747,1,2.66667,alto,Con vegetación,Lluviosa
2748,1,2.66667,alto,Con vegetación,Lluviosa
2749,1,2.66667,alto,Con vegetación,Lluviosa
2750,1,2.66667,alto,Con vegetación,Lluviosa
2751,1,2.66667,alto,Con vegetación,Lluviosa
2752,1,2.66667,alto,Con vegetación,Lluviosa
2753,1,2.66667,alto,Con vegetación,Lluviosa
2754,1,2.66667,alto,Con vegetación,Lluviosa
2755,1,2.66667,alto,Con vegetación,Lluviosa
2756,1,2.66667,alto,Con vegetación,Lluviosa
2757,1,2.66667,alto,Con vegetación,Lluviosa
2758,1,2.66667,alto,Con vegetación,Lluviosa
2759,1,2.66667,alto,Con vegetación,Lluviosa
2760,1,2.66667,alto,Con vegetación,Lluviosa
2761,1,2.66667,alto,Con vegetación,Lluviosa
2762,1,2.66667,alto,Con vegetación,Lluviosa
2763,1,2.66667,alto,Con vegetación,Lluviosa
2764,1,2.66667,alto,Con vegetación,Lluviosa
2765,1,2.66667,alto,Con vegetación,Lluviosa
2766,1,2.66667,alto,Con vegetación,Lluviosa
2767,1,2.66667,alto,Con vegetación,Lluviosa
2768,1,2.66667,alto,Con vegetación,Lluviosa
2769,1,2.66667,alto,Con vegetación,Lluviosa
2770,1,2.66667,alto,Con vegetación,Lluviosa
2771,1,2.66667,alto,Con vegetación,Lluviosa
2772,1,2.66667,alto,Con vegetación,Lluviosa
2773,1,2.66667,alto,Con vegetación,Lluviosa
2774,1,2.66667,alto,Con vegetación,Lluviosa
2775,1,2.66667,alto,Con vegetación,Lluviosa
2776,1,2.66667,alto,Con vegetación,Lluviosa
2777,1,2.66667,alto,Con vegetación,Lluviosa
2778,1,2.66667,alto,Con vegetación,Lluviosa
2779,1,2.66667,alto,Con vegetación,Lluviosa
2780,1,2.66667,alto,Con vegetación,Lluviosa
2781,1,2.66667,alto,Con vegetación,Lluviosa
2782,1,2.66667,alto,Con vegetación,Lluviosa
2783,1,2.66667,alto,Con vegetación,Lluviosa
2784,1,2.66667,alto,Con vegetación,Lluviosa
2785,1,2.66667,alto,Con vegetación,Lluviosa
2786,1,2.66667,alto,Con vegetación,Lluviosa
2787,1,2.66667,alto,Con vegetación,Lluviosa
2788,1,2.66667,alto,Con vegetación,Lluviosa
2789,1,2.66667,alto,Con vegetación,Lluviosa
2790,1,2.66667,alto,Con vegetación,Lluviosa
2791,1,2.66667,alto,Con vegetación,Lluviosa
2792,1,2.66667,alto,Con vegetación,Lluviosa
2793,1,2.66667,alto,Con vegetación,Lluviosa
2794,1,2.66667,alto,Con vegetación,Lluviosa
2795,1,2.66667,alto,Con vegetación,Lluviosa
2796,1,2.66667,alto,Con vegetación,Lluviosa
2797,1,2.66667,alto,Con vegetación,Lluviosa
2798,1,2.66667,alto,Con vegetación,Lluviosa
2799,1,2.66667,alto,Con vegetación,Lluviosa
2800,1,2.66667,alto,Con vegetación,Lluviosa
2801,1,2.66667,alto,Con vegetación,Lluviosa
2802,1,2.66667,alto,Con vegetación,Lluviosa
2803,1,2.66667,alto,Con vegetación,Lluviosa
2804,1,2.66667,alto,Con vegetación,Lluviosa
2805,1,2.66667,alto,Con vegetación,Lluviosa
2806,1,2.66667,alto,Con vegetación,Lluviosa
2807,1,2.66667,alto,Con vegetación,Lluviosa
2808,1,2.66667,alto,Con vegetación,Lluviosa
2809,1,2.66667,alto,Con vegetación,Lluviosa
2810,1,2.66667,alto,Con vegetación,Lluviosa
2811,1,2.66667,alto,Con vegetación,Lluviosa
2812,1,2.66667,alto,Con vegetación,Lluviosa
2813,1,2.66667,alto,Con vegetación,Lluviosa
2814,1,2.66667,alto,Con vegetación,Lluviosa
2815,1,2.66667,alto,Con vegetación,Lluviosa
2816,1,2.66667,alto,Con vegetación,Lluviosa
2817,1,2.66667,alto,Con vegetación,Lluviosa
2818,1,2.66667,alto,Con vegetación,Lluviosa
2819,1,2.66667,alto,Con vegetación,Lluviosa
2820,1,2.66667,alto,Con vegetación,Lluviosa
2821,1,2.66667,alto,Con vegetación,Lluviosa
2822,1,2.66667,alto,Con vegetación,Lluviosa
2823,1,2.66667,alto,Con vegetación,Lluviosa
2824,1,2.66667,alto,Con vegetación,Lluviosa
2825,1,2.66667,alto,Con vegetación,Lluviosa
2826,1,2.66667,alto,Con vegetación,Lluviosa
2827,1,2.66667,alto,Con vegetación,Lluviosa
2828,1,2.66667,alto,Con vegetación,Lluviosa
2829,1,2.66667,alto,Con vegetación,Lluviosa
2830,1,2.66667,alto,Con vegetación,Lluviosa
2831,1,2.66667,alto,Con vegetación,Lluviosa
2832,1,2.66667,alto,Con vegetación,Lluviosa
2833,1,2.66667,alto,Con vegetación,Lluviosa
2834,1,2.66667,alto,Con vegetación,Lluviosa
2835,1,2.66667,alto,Con vegetación,Lluviosa
2836,1,2.66667,alto,Con vegetación,Lluviosa
2837,1,2.66667,alto,Con vegetación,Lluviosa
2838,1,2.66667,alto,Con vegetación,Lluviosa
2839,1,2.66667,alto,Con vegetación,Lluviosa
2840,1,2.66667,alto,Con vegetación,Lluviosa
2841,1,2.66667,alto,Con vegetación,Lluviosa
2842,1,2.33333,alto,Con vegetación,Lluviosa
2843,1,2.66667,alto,Con vegetación,Lluviosa
2844,1,2.66667,alto,Con vegetación,Lluviosa
2845,1,2.66667,alto,Con vegetación,Lluviosa
2846,1,2.66667,alto,Con vegetación,Lluviosa
2847,1,2.66667,alto,Con vegetación,Lluviosa
2848,1,2.66667,alto,Con vegetación,Lluviosa
2849,1,2.66667,alto,Con vegetación,Lluviosa
2850,1,2.66667,alto,Con vegetación,Lluviosa
2851,1,2.66667,alto,Con vegetación,Lluviosa
2852,1,2.66667,alto,Con vegetación,Lluviosa
2853,1,2.66667,alto,Con vegetación,Lluviosa
2854,1,2.66667,alto,Con vegetación,Lluviosa
2855,1,2.66667,alto,Con vegetación,Lluviosa
2856,1,2.66667,alto,Con vegetación,Lluviosa
2857,1,2.66667,alto,Con vegetación,Lluviosa
2858,1,2.66667,alto,Con vegetación,Lluviosa
2859,1,2.66667,alto,Con vegetación,Lluviosa
2860,1,2.66667,alto,Con vegetación,Lluviosa
2861,1,2.66667,alto,Con vegetación,Lluviosa
2862,1,2.66667,alto,Con vegetación,Lluviosa
2863,1,2.66667,alto,Con vegetación,Lluviosa
2864,1,2.66667,alto,Con vegetación,Lluviosa
2865,1,2.66667,alto,Con vegetación,Lluviosa
2866,1,2.66667,alto,Con vegetación,Lluviosa
2867,1,2.66667,alto,Con vegetación,Lluviosa
2868,1,2.66667,alto,Con vegetación,Lluviosa
2869,1,2.66667,alto,Con vegetación,Lluviosa
2870,1,2.66667,alto,Con vegetación,Lluviosa
2871,1,2.66667,alto,Con vegetación,Lluviosa
2872,1,2.66667,alto,Con vegetación,Lluviosa
2873,1,2.66667,alto,Con vegetación,Lluviosa
2874,1,2.66667,alto,Con vegetación,Lluviosa
2875,1,2.66667,alto,Con vegetación,Lluviosa
2876,1,2.66667,alto,Con vegetación,Lluviosa
2877,1,2.66667,alto,Con vegetación,Lluviosa
2878,1,2.66667,alto,Con vegetación,Lluviosa
2879,1,2.66667,alto,Con vegetación,Lluviosa
2880,1,2.66667,alto,Con vegetación,Lluviosa
2881,1,2.66667,alto,Con vegetación,Lluviosa
2882,1,2.66667,alto,Con vegetación,Lluviosa
2883,1,2.66667,alto,Con vegetación,Lluviosa
2884,1,2.66667,alto,Con vegetación,Lluviosa
2885,1,2.66667,alto,Con vegetación,Lluviosa
2886,1,2.66667,alto,Con vegetación,Lluviosa
2887,1,2.66667,alto,Con vegetación,Lluviosa
2888,1,2.66667,alto,Con vegetación,Lluviosa
2889,1,2.66667,alto,Con vegetación,Lluviosa
2890,1,2.66667,alto,Con vegetación,Lluviosa
2891,1,2.66667,alto,Con vegetación,Lluviosa
2892,1,3.0,alto,Con vegetación,Lluviosa
2893,1,2.66667,alto,Con vegetación,Lluviosa
2894,1,2.66667,alto,Con vegetación,Lluviosa
2895,1,2.66667,alto,Con vegetación,Lluviosa
2896,1,2.66667,alto,Con vegetación,Lluviosa
2897,1,3.0,alto,Con vegetación,Lluviosa
2898,1,2.66667,alto,Con vegetación,Lluviosa
2899,1,2.66667,alto,Con vegetación,Lluviosa
2900,1,3.0,alto,Con vegetación,Lluviosa
2901,1,3.0,alto,Con vegetación,Lluviosa
2902,1,3.0,alto,Con vegetación,Lluviosa
2903,1,3.0,alto,Con vegetación,Lluviosa
2904,1,3.0,alto,Con vegetación,Lluviosa
2905,1,2.66667,alto,Con vegetación,Lluviosa
2906,1,3.0,alto,Con vegetación,Lluviosa
2907,1,3.0,alto,Con vegetación,Lluviosa
2908,1,3.0,alto,Con vegetación,Lluviosa
2909,1,3.0,alto,Con vegetación,Lluviosa
2910,1,3.0,alto,Con vegetación,Lluviosa
2911,1,3.0,alto,Con vegetación,Lluviosa
2912,1,3.0,alto,Con vegetación,Lluviosa
2913,1,2.66667,alto,Con vegetación,Lluviosa
2914,1,2.66667,alto,Con vegetación,Lluviosa
2915,1,2.66667,alto,Con vegetación,Lluviosa
2916,1,2.66667,alto,Con vegetación,Lluviosa
2917,1,2.66667,alto,Con vegetación,Lluviosa
2918,1,2.66667,alto,Con vegetación,Lluviosa
2919,1,2.66667,alto,Con vegetación,Lluviosa
2920,1,2.66667,alto,Con vegetación,Lluviosa
2921,1,2.66667,alto,Con vegetación,Lluviosa
2922,1,2.66667,alto,Con vegetación,Lluviosa
2923,1,2.66667,alto,Con vegetación,Lluviosa
2924,1,2.66667,alto,Con vegetación,Lluviosa
2925,1,3.0,alto,Con vegetación,Lluviosa
2926,1,3.0,alto,Con vegetación,Lluviosa
2927,1,3.0,alto,Con vegetación,Lluviosa
2928,1,3.0,alto,Con vegetación,Lluviosa
2929,1,3.0,alto,Con vegetación,Lluviosa
2930,1,3.0,alto,Con vegetación,Lluviosa
2931,1,3.0,alto,Con vegetación,Lluviosa
2932,1,3.0,alto,Con vegetación,Lluviosa
2933,1,3.0,alto,Con vegetación,Lluviosa
2934,1,3.0,alto,Con vegetación,Lluviosa
2935,1,3.0,alto,Con vegetación,Lluviosa
2936,1,3.0,alto,Con vegetación,Lluviosa
2937,1,3.0,alto,Con vegetación,Lluviosa
2938,1,3.0,alto,Con vegetación,Lluviosa
2939,1,3.0,alto,Con vegetación,Lluviosa
2940,1,3.0,alto,Con vegetación,Lluviosa
2941,1,3.0,alto,Con vegetación,Lluviosa
2942,1,3.0,alto,Con vegetación,Lluviosa
2943,1,3.0,alto,Con vegetación,Lluviosa
2944,1,2.66667,alto,Con vegetación,Lluviosa
2945,1,3.0,alto,Con vegetación,Lluviosa
2946,1,2.66667,alto,Con vegetación,Lluviosa
2947,1,2.66667,alto,Con vegetación,Lluviosa
2948,1,2.66667,alto,Con vegetación,Lluviosa
2949,1,2.66667,alto,Con vegetación,Lluviosa
